D:\ML\IMG\center_2019_12_29_18_13_07_886.jpg,D:\ML\IMG\left_2019_12_29_18_13_07_886.jpg,D:\ML\IMG\right_2019_12_29_18_13_07_886.jpg,0,1,0,30.19035
D:\ML\IMG\center_2019_12_29_18_13_07_984.jpg,D:\ML\IMG\left_2019_12_29_18_13_07_984.jpg,D:\ML\IMG\right_2019_12_29_18_13_07_984.jpg,0,1,0,30.19033
D:\ML\IMG\center_2019_12_29_18_13_08_080.jpg,D:\ML\IMG\left_2019_12_29_18_13_08_080.jpg,D:\ML\IMG\right_2019_12_29_18_13_08_080.jpg,0,1,0,30.19146
D:\ML\IMG\center_2019_12_29_18_13_08_181.jpg,D:\ML\IMG\left_2019_12_29_18_13_08_181.jpg,D:\ML\IMG\right_2019_12_29_18_13_08_181.jpg,0,1,0,30.19063
D:\ML\IMG\center_2019_12_29_18_13_08_280.jpg,D:\ML\IMG\left_2019_12_29_18_13_08_280.jpg,D:\ML\IMG\right_2019_12_29_18_13_08_280.jpg,0,1,0,30.19056
D:\ML\IMG\center_2019_12_29_18_13_08_370.jpg,D:\ML\IMG\left_2019_12_29_18_13_08_370.jpg,D:\ML\IMG\right_2019_12_29_18_13_08_370.jpg,0,1,0,30.19055
D:\ML\IMG\center_2019_12_29_18_13_08_466.jpg,D:\ML\IMG\left_2019_12_29_18_13_08_466.jpg,D:\ML\IMG\right_2019_12_29_18_13_08_466.jpg,-0.25,1,0,30.17464
D:\ML\IMG\center_2019_12_29_18_13_08_559.jpg,D:\ML\IMG\left_2019_12_29_18_13_08_559.jpg,D:\ML\IMG\right_2019_12_29_18_13_08_559.jpg,-0.45,1,0,30.15109
D:\ML\IMG\center_2019_12_29_18_13_08_652.jpg,D:\ML\IMG\left_2019_12_29_18_13_08_652.jpg,D:\ML\IMG\right_2019_12_29_18_13_08_652.jpg,0,1,0,30.18877
D:\ML\IMG\center_2019_12_29_18_13_08_752.jpg,D:\ML\IMG\left_2019_12_29_18_13_08_752.jpg,D:\ML\IMG\right_2019_12_29_18_13_08_752.jpg,0,1,0,30.1895
D:\ML\IMG\center_2019_12_29_18_13_08_839.jpg,D:\ML\IMG\left_2019_12_29_18_13_08_839.jpg,D:\ML\IMG\right_2019_12_29_18_13_08_839.jpg,0,1,0,30.19085
D:\ML\IMG\center_2019_12_29_18_13_08_945.jpg,D:\ML\IMG\left_2019_12_29_18_13_08_945.jpg,D:\ML\IMG\right_2019_12_29_18_13_08_945.jpg,0,1,0,30.19051
D:\ML\IMG\center_2019_12_29_18_13_09_039.jpg,D:\ML\IMG\left_2019_12_29_18_13_09_039.jpg,D:\ML\IMG\right_2019_12_29_18_13_09_039.jpg,0,1,0,30.19119
D:\ML\IMG\center_2019_12_29_18_13_09_132.jpg,D:\ML\IMG\left_2019_12_29_18_13_09_132.jpg,D:\ML\IMG\right_2019_12_29_18_13_09_132.jpg,0,1,0,30.19073
D:\ML\IMG\center_2019_12_29_18_13_09_226.jpg,D:\ML\IMG\left_2019_12_29_18_13_09_226.jpg,D:\ML\IMG\right_2019_12_29_18_13_09_226.jpg,0,1,0,30.19072
D:\ML\IMG\center_2019_12_29_18_13_09_317.jpg,D:\ML\IMG\left_2019_12_29_18_13_09_317.jpg,D:\ML\IMG\right_2019_12_29_18_13_09_317.jpg,0,1,0,30.18992
D:\ML\IMG\center_2019_12_29_18_13_09_410.jpg,D:\ML\IMG\left_2019_12_29_18_13_09_410.jpg,D:\ML\IMG\right_2019_12_29_18_13_09_410.jpg,0,1,0,30.19038
D:\ML\IMG\center_2019_12_29_18_13_09_505.jpg,D:\ML\IMG\left_2019_12_29_18_13_09_505.jpg,D:\ML\IMG\right_2019_12_29_18_13_09_505.jpg,0,1,0,30.18992
D:\ML\IMG\center_2019_12_29_18_13_09_603.jpg,D:\ML\IMG\left_2019_12_29_18_13_09_603.jpg,D:\ML\IMG\right_2019_12_29_18_13_09_603.jpg,0,1,0,30.19019
D:\ML\IMG\center_2019_12_29_18_13_09_703.jpg,D:\ML\IMG\left_2019_12_29_18_13_09_703.jpg,D:\ML\IMG\right_2019_12_29_18_13_09_703.jpg,-0.25,1,0,30.1747
D:\ML\IMG\center_2019_12_29_18_13_09_789.jpg,D:\ML\IMG\left_2019_12_29_18_13_09_789.jpg,D:\ML\IMG\right_2019_12_29_18_13_09_789.jpg,-0.45,1,0,30.1515
D:\ML\IMG\center_2019_12_29_18_13_09_881.jpg,D:\ML\IMG\left_2019_12_29_18_13_09_881.jpg,D:\ML\IMG\right_2019_12_29_18_13_09_881.jpg,0,1,0,30.18874
D:\ML\IMG\center_2019_12_29_18_13_09_983.jpg,D:\ML\IMG\left_2019_12_29_18_13_09_983.jpg,D:\ML\IMG\right_2019_12_29_18_13_09_983.jpg,-0.25,1,0,30.17999
D:\ML\IMG\center_2019_12_29_18_13_10_082.jpg,D:\ML\IMG\left_2019_12_29_18_13_10_082.jpg,D:\ML\IMG\right_2019_12_29_18_13_10_082.jpg,0,1,0,30.18992
D:\ML\IMG\center_2019_12_29_18_13_10_163.jpg,D:\ML\IMG\left_2019_12_29_18_13_10_163.jpg,D:\ML\IMG\right_2019_12_29_18_13_10_163.jpg,-0.2,1,0,30.18282
D:\ML\IMG\center_2019_12_29_18_13_10_266.jpg,D:\ML\IMG\left_2019_12_29_18_13_10_266.jpg,D:\ML\IMG\right_2019_12_29_18_13_10_266.jpg,0,1,0,30.19011
D:\ML\IMG\center_2019_12_29_18_13_10_363.jpg,D:\ML\IMG\left_2019_12_29_18_13_10_363.jpg,D:\ML\IMG\right_2019_12_29_18_13_10_363.jpg,0,1,0,30.19029
D:\ML\IMG\center_2019_12_29_18_13_10_442.jpg,D:\ML\IMG\left_2019_12_29_18_13_10_442.jpg,D:\ML\IMG\right_2019_12_29_18_13_10_442.jpg,0,1,0,30.19032
D:\ML\IMG\center_2019_12_29_18_13_10_550.jpg,D:\ML\IMG\left_2019_12_29_18_13_10_550.jpg,D:\ML\IMG\right_2019_12_29_18_13_10_550.jpg,0,1,0,30.19028
D:\ML\IMG\center_2019_12_29_18_13_10_643.jpg,D:\ML\IMG\left_2019_12_29_18_13_10_643.jpg,D:\ML\IMG\right_2019_12_29_18_13_10_643.jpg,0,1,0,30.18997
D:\ML\IMG\center_2019_12_29_18_13_10_742.jpg,D:\ML\IMG\left_2019_12_29_18_13_10_742.jpg,D:\ML\IMG\right_2019_12_29_18_13_10_742.jpg,0,1,0,30.19007
D:\ML\IMG\center_2019_12_29_18_13_10_836.jpg,D:\ML\IMG\left_2019_12_29_18_13_10_836.jpg,D:\ML\IMG\right_2019_12_29_18_13_10_836.jpg,-0.2,1,0,30.17855
D:\ML\IMG\center_2019_12_29_18_13_10_940.jpg,D:\ML\IMG\left_2019_12_29_18_13_10_940.jpg,D:\ML\IMG\right_2019_12_29_18_13_10_940.jpg,-0.45,1,0,30.15145
D:\ML\IMG\center_2019_12_29_18_13_11_040.jpg,D:\ML\IMG\left_2019_12_29_18_13_11_040.jpg,D:\ML\IMG\right_2019_12_29_18_13_11_040.jpg,0,1,0,30.18766
D:\ML\IMG\center_2019_12_29_18_13_11_123.jpg,D:\ML\IMG\left_2019_12_29_18_13_11_123.jpg,D:\ML\IMG\right_2019_12_29_18_13_11_123.jpg,-0.25,1,0,30.17991
D:\ML\IMG\center_2019_12_29_18_13_11_226.jpg,D:\ML\IMG\left_2019_12_29_18_13_11_226.jpg,D:\ML\IMG\right_2019_12_29_18_13_11_226.jpg,-0.5000001,1,0,30.14955
D:\ML\IMG\center_2019_12_29_18_13_11_324.jpg,D:\ML\IMG\left_2019_12_29_18_13_11_324.jpg,D:\ML\IMG\right_2019_12_29_18_13_11_324.jpg,-0.7500002,1,0,30.11788
D:\ML\IMG\center_2019_12_29_18_13_11_438.jpg,D:\ML\IMG\left_2019_12_29_18_13_11_438.jpg,D:\ML\IMG\right_2019_12_29_18_13_11_438.jpg,-1,1,0,30.09556
D:\ML\IMG\center_2019_12_29_18_13_11_517.jpg,D:\ML\IMG\left_2019_12_29_18_13_11_517.jpg,D:\ML\IMG\right_2019_12_29_18_13_11_517.jpg,-1,1,0,30.11532
D:\ML\IMG\center_2019_12_29_18_13_11_630.jpg,D:\ML\IMG\left_2019_12_29_18_13_11_630.jpg,D:\ML\IMG\right_2019_12_29_18_13_11_630.jpg,-1,1,0,30.1414
D:\ML\IMG\center_2019_12_29_18_13_11_726.jpg,D:\ML\IMG\left_2019_12_29_18_13_11_726.jpg,D:\ML\IMG\right_2019_12_29_18_13_11_726.jpg,0,1,0,30.16752
D:\ML\IMG\center_2019_12_29_18_13_11_814.jpg,D:\ML\IMG\left_2019_12_29_18_13_11_814.jpg,D:\ML\IMG\right_2019_12_29_18_13_11_814.jpg,0,1,0,30.17168
D:\ML\IMG\center_2019_12_29_18_13_11_912.jpg,D:\ML\IMG\left_2019_12_29_18_13_11_912.jpg,D:\ML\IMG\right_2019_12_29_18_13_11_912.jpg,0,1,0,30.18837
D:\ML\IMG\center_2019_12_29_18_13_12_002.jpg,D:\ML\IMG\left_2019_12_29_18_13_12_002.jpg,D:\ML\IMG\right_2019_12_29_18_13_12_002.jpg,0,1,0,30.19472
D:\ML\IMG\center_2019_12_29_18_13_12_091.jpg,D:\ML\IMG\left_2019_12_29_18_13_12_091.jpg,D:\ML\IMG\right_2019_12_29_18_13_12_091.jpg,0.2,1,0,29.83585
D:\ML\IMG\center_2019_12_29_18_13_12_184.jpg,D:\ML\IMG\left_2019_12_29_18_13_12_184.jpg,D:\ML\IMG\right_2019_12_29_18_13_12_184.jpg,0.45,1,0,29.78132
D:\ML\IMG\center_2019_12_29_18_13_12_268.jpg,D:\ML\IMG\left_2019_12_29_18_13_12_268.jpg,D:\ML\IMG\right_2019_12_29_18_13_12_268.jpg,0.6500001,1,0,29.74179
D:\ML\IMG\center_2019_12_29_18_13_12_375.jpg,D:\ML\IMG\left_2019_12_29_18_13_12_375.jpg,D:\ML\IMG\right_2019_12_29_18_13_12_375.jpg,0.8500001,1,0,30.32124
D:\ML\IMG\center_2019_12_29_18_13_12_458.jpg,D:\ML\IMG\left_2019_12_29_18_13_12_458.jpg,D:\ML\IMG\right_2019_12_29_18_13_12_458.jpg,1,1,0,29.08718
D:\ML\IMG\center_2019_12_29_18_13_12_518.jpg,D:\ML\IMG\left_2019_12_29_18_13_12_518.jpg,D:\ML\IMG\right_2019_12_29_18_13_12_518.jpg,1,1,0,28.93182
D:\ML\IMG\center_2019_12_29_18_13_12_633.jpg,D:\ML\IMG\left_2019_12_29_18_13_12_633.jpg,D:\ML\IMG\right_2019_12_29_18_13_12_633.jpg,1,1,0,28.51283
D:\ML\IMG\center_2019_12_29_18_13_12_726.jpg,D:\ML\IMG\left_2019_12_29_18_13_12_726.jpg,D:\ML\IMG\right_2019_12_29_18_13_12_726.jpg,1,1,0,28.53643
D:\ML\IMG\center_2019_12_29_18_13_12_810.jpg,D:\ML\IMG\left_2019_12_29_18_13_12_810.jpg,D:\ML\IMG\right_2019_12_29_18_13_12_810.jpg,1,0.7305961,0,29.57152
D:\ML\IMG\center_2019_12_29_18_13_12_910.jpg,D:\ML\IMG\left_2019_12_29_18_13_12_910.jpg,D:\ML\IMG\right_2019_12_29_18_13_12_910.jpg,1,0.4871149,0,30.1407
D:\ML\IMG\center_2019_12_29_18_13_13_013.jpg,D:\ML\IMG\left_2019_12_29_18_13_13_013.jpg,D:\ML\IMG\right_2019_12_29_18_13_13_013.jpg,0,0,0,28.10654
D:\ML\IMG\center_2019_12_29_18_13_13_096.jpg,D:\ML\IMG\left_2019_12_29_18_13_13_096.jpg,D:\ML\IMG\right_2019_12_29_18_13_13_096.jpg,0.2,0,0.2668989,25.05114
D:\ML\IMG\center_2019_12_29_18_13_13_209.jpg,D:\ML\IMG\left_2019_12_29_18_13_13_209.jpg,D:\ML\IMG\right_2019_12_29_18_13_13_209.jpg,0.5000001,0,0.5922507,20.27232
D:\ML\IMG\center_2019_12_29_18_13_13_284.jpg,D:\ML\IMG\left_2019_12_29_18_13_13_284.jpg,D:\ML\IMG\right_2019_12_29_18_13_13_284.jpg,0.7500002,0,0.8923146,17.1793
D:\ML\IMG\center_2019_12_29_18_13_13_414.jpg,D:\ML\IMG\left_2019_12_29_18_13_13_414.jpg,D:\ML\IMG\right_2019_12_29_18_13_13_414.jpg,1,0,1,14.22907
D:\ML\IMG\center_2019_12_29_18_13_13_513.jpg,D:\ML\IMG\left_2019_12_29_18_13_13_513.jpg,D:\ML\IMG\right_2019_12_29_18_13_13_513.jpg,0,0,1,11.96941
D:\ML\IMG\center_2019_12_29_18_13_13_614.jpg,D:\ML\IMG\left_2019_12_29_18_13_13_614.jpg,D:\ML\IMG\right_2019_12_29_18_13_13_614.jpg,-0.25,0,1,10.81164
D:\ML\IMG\center_2019_12_29_18_13_13_708.jpg,D:\ML\IMG\left_2019_12_29_18_13_13_708.jpg,D:\ML\IMG\right_2019_12_29_18_13_13_708.jpg,-0.5000001,0,1,8.809682
D:\ML\IMG\center_2019_12_29_18_13_13_812.jpg,D:\ML\IMG\left_2019_12_29_18_13_13_812.jpg,D:\ML\IMG\right_2019_12_29_18_13_13_812.jpg,-0.7500002,0,0.6998302,6.755715
D:\ML\IMG\center_2019_12_29_18_13_13_905.jpg,D:\ML\IMG\left_2019_12_29_18_13_13_905.jpg,D:\ML\IMG\right_2019_12_29_18_13_13_905.jpg,-1,0,0.4038052,4.73173
D:\ML\IMG\center_2019_12_29_18_13_14_011.jpg,D:\ML\IMG\left_2019_12_29_18_13_14_011.jpg,D:\ML\IMG\right_2019_12_29_18_13_14_011.jpg,-1,0,0.1053613,3.592684
D:\ML\IMG\center_2019_12_29_18_13_14_086.jpg,D:\ML\IMG\left_2019_12_29_18_13_14_086.jpg,D:\ML\IMG\right_2019_12_29_18_13_14_086.jpg,0,0,0,2.510357
D:\ML\IMG\center_2019_12_29_18_13_14_209.jpg,D:\ML\IMG\left_2019_12_29_18_13_14_209.jpg,D:\ML\IMG\right_2019_12_29_18_13_14_209.jpg,0,0.2956323,0,1.774057
D:\ML\IMG\center_2019_12_29_18_13_14_308.jpg,D:\ML\IMG\left_2019_12_29_18_13_14_308.jpg,D:\ML\IMG\right_2019_12_29_18_13_14_308.jpg,-0.25,0.5963037,0,1.166057
D:\ML\IMG\center_2019_12_29_18_13_14_408.jpg,D:\ML\IMG\left_2019_12_29_18_13_14_408.jpg,D:\ML\IMG\right_2019_12_29_18_13_14_408.jpg,-0.5000001,0.8921067,0,0.9029985
D:\ML\IMG\center_2019_12_29_18_13_14_507.jpg,D:\ML\IMG\left_2019_12_29_18_13_14_507.jpg,D:\ML\IMG\right_2019_12_29_18_13_14_507.jpg,0,1,0,0.5632117
D:\ML\IMG\center_2019_12_29_18_13_14_606.jpg,D:\ML\IMG\left_2019_12_29_18_13_14_606.jpg,D:\ML\IMG\right_2019_12_29_18_13_14_606.jpg,0,1,0,0.2622856
D:\ML\IMG\center_2019_12_29_18_13_14_706.jpg,D:\ML\IMG\left_2019_12_29_18_13_14_706.jpg,D:\ML\IMG\right_2019_12_29_18_13_14_706.jpg,0,1,0,0.0633959
D:\ML\IMG\center_2019_12_29_18_13_14_804.jpg,D:\ML\IMG\left_2019_12_29_18_13_14_804.jpg,D:\ML\IMG\right_2019_12_29_18_13_14_804.jpg,0,1,0,0.05160673
D:\ML\IMG\center_2019_12_29_18_13_14_902.jpg,D:\ML\IMG\left_2019_12_29_18_13_14_902.jpg,D:\ML\IMG\right_2019_12_29_18_13_14_902.jpg,0,1,0,0.06212245
D:\ML\IMG\center_2019_12_29_18_13_15_003.jpg,D:\ML\IMG\left_2019_12_29_18_13_15_003.jpg,D:\ML\IMG\right_2019_12_29_18_13_15_003.jpg,0,1,0,0.0560031
D:\ML\IMG\center_2019_12_29_18_13_15_100.jpg,D:\ML\IMG\left_2019_12_29_18_13_15_100.jpg,D:\ML\IMG\right_2019_12_29_18_13_15_100.jpg,0,1,0,0.05245882
D:\ML\IMG\center_2019_12_29_18_13_15_213.jpg,D:\ML\IMG\left_2019_12_29_18_13_15_213.jpg,D:\ML\IMG\right_2019_12_29_18_13_15_213.jpg,0,1,0,0.06967082
D:\ML\IMG\center_2019_12_29_18_13_15_312.jpg,D:\ML\IMG\left_2019_12_29_18_13_15_312.jpg,D:\ML\IMG\right_2019_12_29_18_13_15_312.jpg,0,1,0,0.06017845
D:\ML\IMG\center_2019_12_29_18_13_15_402.jpg,D:\ML\IMG\left_2019_12_29_18_13_15_402.jpg,D:\ML\IMG\right_2019_12_29_18_13_15_402.jpg,0,1,0,0.06245915
D:\ML\IMG\center_2019_12_29_18_13_15_504.jpg,D:\ML\IMG\left_2019_12_29_18_13_15_504.jpg,D:\ML\IMG\right_2019_12_29_18_13_15_504.jpg,0,1,0,0.05183163
D:\ML\IMG\center_2019_12_29_18_13_15_605.jpg,D:\ML\IMG\left_2019_12_29_18_13_15_605.jpg,D:\ML\IMG\right_2019_12_29_18_13_15_605.jpg,-0.3,1,0,0.06093254
D:\ML\IMG\center_2019_12_29_18_13_15_716.jpg,D:\ML\IMG\left_2019_12_29_18_13_15_716.jpg,D:\ML\IMG\right_2019_12_29_18_13_15_716.jpg,-0.5500001,1,0,0.05555874
D:\ML\IMG\center_2019_12_29_18_13_15_817.jpg,D:\ML\IMG\left_2019_12_29_18_13_15_817.jpg,D:\ML\IMG\right_2019_12_29_18_13_15_817.jpg,-0.8000001,1,0,0.05930569
D:\ML\IMG\center_2019_12_29_18_13_15_926.jpg,D:\ML\IMG\left_2019_12_29_18_13_15_926.jpg,D:\ML\IMG\right_2019_12_29_18_13_15_926.jpg,-1,1,0,0.04819115
D:\ML\IMG\center_2019_12_29_18_13_16_032.jpg,D:\ML\IMG\left_2019_12_29_18_13_16_032.jpg,D:\ML\IMG\right_2019_12_29_18_13_16_032.jpg,-1,1,0,0.05941903
D:\ML\IMG\center_2019_12_29_18_13_16_140.jpg,D:\ML\IMG\left_2019_12_29_18_13_16_140.jpg,D:\ML\IMG\right_2019_12_29_18_13_16_140.jpg,-1,1,0,0.04044922
D:\ML\IMG\center_2019_12_29_18_13_16_257.jpg,D:\ML\IMG\left_2019_12_29_18_13_16_257.jpg,D:\ML\IMG\right_2019_12_29_18_13_16_257.jpg,-1,1,0,0.06023911
D:\ML\IMG\center_2019_12_29_18_13_16_364.jpg,D:\ML\IMG\left_2019_12_29_18_13_16_364.jpg,D:\ML\IMG\right_2019_12_29_18_13_16_364.jpg,0,1,0,0.05658216
D:\ML\IMG\center_2019_12_29_18_13_16_471.jpg,D:\ML\IMG\left_2019_12_29_18_13_16_471.jpg,D:\ML\IMG\right_2019_12_29_18_13_16_471.jpg,0,0.6741106,0,0.06513099
D:\ML\IMG\center_2019_12_29_18_13_16_582.jpg,D:\ML\IMG\left_2019_12_29_18_13_16_582.jpg,D:\ML\IMG\right_2019_12_29_18_13_16_582.jpg,0,0.3406189,0,0.05405084
D:\ML\IMG\center_2019_12_29_18_13_16_725.jpg,D:\ML\IMG\left_2019_12_29_18_13_16_725.jpg,D:\ML\IMG\right_2019_12_29_18_13_16_725.jpg,0,0,0,0.05795022
D:\ML\IMG\center_2019_12_29_18_13_16_785.jpg,D:\ML\IMG\left_2019_12_29_18_13_16_785.jpg,D:\ML\IMG\right_2019_12_29_18_13_16_785.jpg,0,0,0,0.06223904
D:\ML\IMG\center_2019_12_29_18_13_16_912.jpg,D:\ML\IMG\left_2019_12_29_18_13_16_912.jpg,D:\ML\IMG\right_2019_12_29_18_13_16_912.jpg,0,0,0,0.05957599
D:\ML\IMG\center_2019_12_29_18_13_17_033.jpg,D:\ML\IMG\left_2019_12_29_18_13_17_033.jpg,D:\ML\IMG\right_2019_12_29_18_13_17_033.jpg,0,0,0,0.06155292
D:\ML\IMG\center_2019_12_29_18_13_17_154.jpg,D:\ML\IMG\left_2019_12_29_18_13_17_154.jpg,D:\ML\IMG\right_2019_12_29_18_13_17_154.jpg,0,0,0,0.05986273
D:\ML\IMG\center_2019_12_29_18_13_17_289.jpg,D:\ML\IMG\left_2019_12_29_18_13_17_289.jpg,D:\ML\IMG\right_2019_12_29_18_13_17_289.jpg,0,0,0,0.05671054
D:\ML\IMG\center_2019_12_29_18_13_17_413.jpg,D:\ML\IMG\left_2019_12_29_18_13_17_413.jpg,D:\ML\IMG\right_2019_12_29_18_13_17_413.jpg,0,0,0,0.05798148
D:\ML\IMG\center_2019_12_29_18_13_17_551.jpg,D:\ML\IMG\left_2019_12_29_18_13_17_551.jpg,D:\ML\IMG\right_2019_12_29_18_13_17_551.jpg,0,0,0,0.06485263
D:\ML\IMG\center_2019_12_29_18_13_17_677.jpg,D:\ML\IMG\left_2019_12_29_18_13_17_677.jpg,D:\ML\IMG\right_2019_12_29_18_13_17_677.jpg,0,0,0,0.008933669
D:\ML\IMG\center_2019_12_29_18_13_17_803.jpg,D:\ML\IMG\left_2019_12_29_18_13_17_803.jpg,D:\ML\IMG\right_2019_12_29_18_13_17_803.jpg,0,0,0,0.004209428
D:\ML\IMG\center_2019_12_29_18_13_17_925.jpg,D:\ML\IMG\left_2019_12_29_18_13_17_925.jpg,D:\ML\IMG\right_2019_12_29_18_13_17_925.jpg,0,0,0,0.001925461
D:\ML\IMG\center_2019_12_29_18_13_18_045.jpg,D:\ML\IMG\left_2019_12_29_18_13_18_045.jpg,D:\ML\IMG\right_2019_12_29_18_13_18_045.jpg,0,0,0,0.001438016
D:\ML\IMG\center_2019_12_29_18_13_18_159.jpg,D:\ML\IMG\left_2019_12_29_18_13_18_159.jpg,D:\ML\IMG\right_2019_12_29_18_13_18_159.jpg,0,0,0,0.001342247
D:\ML\IMG\center_2019_12_29_18_13_18_274.jpg,D:\ML\IMG\left_2019_12_29_18_13_18_274.jpg,D:\ML\IMG\right_2019_12_29_18_13_18_274.jpg,0,0,0,0.001327874
D:\ML\IMG\center_2019_12_29_18_13_18_419.jpg,D:\ML\IMG\left_2019_12_29_18_13_18_419.jpg,D:\ML\IMG\right_2019_12_29_18_13_18_419.jpg,0,0,0,0.001318609
D:\ML\IMG\center_2019_12_29_18_13_18_503.jpg,D:\ML\IMG\left_2019_12_29_18_13_18_503.jpg,D:\ML\IMG\right_2019_12_29_18_13_18_503.jpg,0,0,0,0.001295033
D:\ML\IMG\center_2019_12_29_18_13_18_606.jpg,D:\ML\IMG\left_2019_12_29_18_13_18_606.jpg,D:\ML\IMG\right_2019_12_29_18_13_18_606.jpg,0,0,0,0.001287611
D:\ML\IMG\center_2019_12_29_18_13_18_740.jpg,D:\ML\IMG\left_2019_12_29_18_13_18_740.jpg,D:\ML\IMG\right_2019_12_29_18_13_18_740.jpg,0,0,0,0.001291635
D:\ML\IMG\center_2019_12_30_09_25_23_125.jpg,D:\ML\IMG\left_2019_12_30_09_25_23_125.jpg,D:\ML\IMG\right_2019_12_30_09_25_23_125.jpg,0,0,0,5.892737E-06
D:\ML\IMG\center_2019_12_30_09_25_23_207.jpg,D:\ML\IMG\left_2019_12_30_09_25_23_207.jpg,D:\ML\IMG\right_2019_12_30_09_25_23_207.jpg,0,0,0,1.510807E-06
D:\ML\IMG\center_2019_12_30_09_25_23_291.jpg,D:\ML\IMG\left_2019_12_30_09_25_23_291.jpg,D:\ML\IMG\right_2019_12_30_09_25_23_291.jpg,0,0,0,1.091595E-05
D:\ML\IMG\center_2019_12_30_09_25_23_361.jpg,D:\ML\IMG\left_2019_12_30_09_25_23_361.jpg,D:\ML\IMG\right_2019_12_30_09_25_23_361.jpg,0,0,0,1.173583E-06
D:\ML\IMG\center_2019_12_30_09_25_23_456.jpg,D:\ML\IMG\left_2019_12_30_09_25_23_456.jpg,D:\ML\IMG\right_2019_12_30_09_25_23_456.jpg,0,0,0,1.393714E-05
D:\ML\IMG\center_2019_12_30_09_25_23_563.jpg,D:\ML\IMG\left_2019_12_30_09_25_23_563.jpg,D:\ML\IMG\right_2019_12_30_09_25_23_563.jpg,0,0,0,1.337909E-05
D:\ML\IMG\center_2019_12_30_09_25_23_648.jpg,D:\ML\IMG\left_2019_12_30_09_25_23_648.jpg,D:\ML\IMG\right_2019_12_30_09_25_23_648.jpg,0,0,0,5.786577E-06
D:\ML\IMG\center_2019_12_30_09_25_23_721.jpg,D:\ML\IMG\left_2019_12_30_09_25_23_721.jpg,D:\ML\IMG\right_2019_12_30_09_25_23_721.jpg,0,0,0,1.973282E-05
D:\ML\IMG\center_2019_12_30_09_25_23_816.jpg,D:\ML\IMG\left_2019_12_30_09_25_23_816.jpg,D:\ML\IMG\right_2019_12_30_09_25_23_816.jpg,0,0,0,5.936665E-06
D:\ML\IMG\center_2019_12_30_09_25_23_905.jpg,D:\ML\IMG\left_2019_12_30_09_25_23_905.jpg,D:\ML\IMG\right_2019_12_30_09_25_23_905.jpg,0,0,0,2.374647E-05
D:\ML\IMG\center_2019_12_30_09_25_23_992.jpg,D:\ML\IMG\left_2019_12_30_09_25_23_992.jpg,D:\ML\IMG\right_2019_12_30_09_25_23_992.jpg,0,0,0,5.433057E-06
D:\ML\IMG\center_2019_12_30_09_25_24_080.jpg,D:\ML\IMG\left_2019_12_30_09_25_24_080.jpg,D:\ML\IMG\right_2019_12_30_09_25_24_080.jpg,0,0,0,1.469783E-06
D:\ML\IMG\center_2019_12_30_09_25_24_169.jpg,D:\ML\IMG\left_2019_12_30_09_25_24_169.jpg,D:\ML\IMG\right_2019_12_30_09_25_24_169.jpg,0,0,0,7.987093E-07
D:\ML\IMG\center_2019_12_30_09_25_24_256.jpg,D:\ML\IMG\left_2019_12_30_09_25_24_256.jpg,D:\ML\IMG\right_2019_12_30_09_25_24_256.jpg,0,0,0,7.590561E-06
D:\ML\IMG\center_2019_12_30_09_25_24_338.jpg,D:\ML\IMG\left_2019_12_30_09_25_24_338.jpg,D:\ML\IMG\right_2019_12_30_09_25_24_338.jpg,0,0,0,2.933393E-05
D:\ML\IMG\center_2019_12_30_09_25_24_427.jpg,D:\ML\IMG\left_2019_12_30_09_25_24_427.jpg,D:\ML\IMG\right_2019_12_30_09_25_24_427.jpg,0,0,0,2.17218E-05
D:\ML\IMG\center_2019_12_30_09_25_24_515.jpg,D:\ML\IMG\left_2019_12_30_09_25_24_515.jpg,D:\ML\IMG\right_2019_12_30_09_25_24_515.jpg,0,0,0,1.254118E-05
D:\ML\IMG\center_2019_12_30_09_25_24_606.jpg,D:\ML\IMG\left_2019_12_30_09_25_24_606.jpg,D:\ML\IMG\right_2019_12_30_09_25_24_606.jpg,0,0,0,7.128577E-06
D:\ML\IMG\center_2019_12_30_09_25_24_702.jpg,D:\ML\IMG\left_2019_12_30_09_25_24_702.jpg,D:\ML\IMG\right_2019_12_30_09_25_24_702.jpg,0,0,0,1.693289E-05
D:\ML\IMG\center_2019_12_30_09_25_24_794.jpg,D:\ML\IMG\left_2019_12_30_09_25_24_794.jpg,D:\ML\IMG\right_2019_12_30_09_25_24_794.jpg,0,0.2418528,0,0.1809334
D:\ML\IMG\center_2019_12_30_09_25_24_890.jpg,D:\ML\IMG\left_2019_12_30_09_25_24_890.jpg,D:\ML\IMG\right_2019_12_30_09_25_24_890.jpg,0,0.5665482,0,0.8964698
D:\ML\IMG\center_2019_12_30_09_25_25_082.jpg,D:\ML\IMG\left_2019_12_30_09_25_25_082.jpg,D:\ML\IMG\right_2019_12_30_09_25_25_082.jpg,0,1,0,2.568982
D:\ML\IMG\center_2019_12_30_09_25_25_141.jpg,D:\ML\IMG\left_2019_12_30_09_25_25_141.jpg,D:\ML\IMG\right_2019_12_30_09_25_25_141.jpg,-0.25,1,0,3.73953
D:\ML\IMG\center_2019_12_30_09_25_25_216.jpg,D:\ML\IMG\left_2019_12_30_09_25_25_216.jpg,D:\ML\IMG\right_2019_12_30_09_25_25_216.jpg,-0.45,1,0,4.657141
